# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.742973 -10.668212 -14.450418 17.977134 1.501265 2.504489 0.000076 0.006161 -1843810.000000 1 0 0
2.178427 -13.368112 -13.040418 18.801715 -1.409259 2.337238 0.002188 0.011817 298592.000000 1 0 0
2.182827 -11.035612 -14.687718 18.500771 -1.375519 2.487989 0.005737 0.007058 1438100.000000 1 0 0
-5.541173 -6.116512 -16.416418 18.374305 0.834711 2.675752 0.013543 -0.010356 -1570110.000000 1 0 0
4.433627 -14.078312 -11.463318 18.688595 -1.265703 2.231137 -0.005426 0.006025 -276647.000000 1 0 0
13.963927 -10.745112 -7.971018 19.338713 -0.655859 1.995641 0.049254 -0.010606 762818.000000 1 0 0
7.083927 10.885788 -10.779018 16.878082 0.993894 2.263526 0.033259 -0.017788 742460.000000 1 0 0
5.907627 -4.111812 -12.612018 14.521366 -0.608048 2.622994 -0.001698 -0.001432 1392330.000000 1 0 0
13.666827 0.549188 -9.986818 16.935770 0.040162 2.201469 0.007624 0.002621 915321.000000 1 0 0
14.169927 5.035688 -10.293218 18.223483 0.341458 2.171027 -0.000008 0.001004 -533917.000000 1 0 0
4.122227 4.438888 -13.517418 14.812734 0.822370 2.720282 0.010444 -0.001895 672010.000000 1 0 0
10.280227 -4.965112 -13.749618 17.871413 -0.449937 2.448641 0.009267 -0.004284 -1942230.000000 1 0 0
2.627827 -7.412012 -12.039218 14.380062 -1.230086 2.562969 -0.000853 0.000576 1896360.000000 1 0 0
-5.558273 -1.985412 -15.193318 16.299484 0.343074 2.771061 0.013748 -0.011216 517729.000000 1 0 0
10.652627 0.057488 -9.682918 14.395856 0.005397 2.308538 0.004944 0.002225 1241600.000000 1 0 0
-1.727673 -9.424012 -16.891018 19.419149 1.389483 2.625618 0.027379 -0.007378 639362.000000 1 0 0
8.634327 1.928988 -18.047218 20.099122 0.219800 2.685796 0.011062 -0.003203 -1058700.000000 1 0 0
16.441727 -6.015712 -8.818118 19.603020 -0.350752 2.037377 0.066097 -0.003858 -1215630.000000 1 0 0
10.183127 7.603288 -9.935218 16.131170 0.641357 2.234327 0.016346 -0.003950 194527.000000 1 0 0
13.800727 -2.284912 -10.610518 17.557448 -0.164076 2.219723 0.021477 -0.000550 -20205.400000 1 0 0
7.374127 -1.792312 -13.747018 15.702568 -0.238431 2.637189 0.003812 0.000304 370914.000000 1 0 0
-2.791873 6.667088 -13.832118 15.606797 -1.174228 2.660064 0.007897 -0.009583 933785.000000 1 0 0
11.273327 1.849188 -13.961918 18.040027 0.162584 2.455838 0.005545 0.003745 1197400.000000 1 0 0
-2.423173 10.797188 -13.035618 17.099075 -1.350028 2.437745 0.009576 -0.004782 -1146900.000000 1 0 0
2.968427 -1.090312 -15.386418 15.708030 -0.352006 2.938888 0.012287 -0.005310 975812.000000 1 0 0
-9.052673 0.528588 -15.351418 17.829647 -0.058324 2.608039 0.023514 -0.002282 -1278600.000000 1 0 0
2.369527 -1.830712 -18.090518 18.336658 -0.657813 2.977559 0.016871 -0.011798 2343430.000000 1 0 0
1.027727 7.883388 -13.174618 15.387482 1.441161 2.598647 0.010434 -0.007707 800472.000000 1 0 0
9.295327 -9.084212 -9.889518 16.331827 -0.773912 2.221236 0.008468 -0.001753 427716.000000 1 0 0
3.941227 7.357988 -13.529818 15.897460 1.079045 2.588812 0.013702 -0.006289 707129.000000 1 0 0
-2.766973 9.109388 -15.539718 18.224158 -1.275903 2.591926 0.007723 -0.007852 406495.000000 1 0 0
5.573327 -7.702412 -15.257318 17.977066 -0.944418 2.584338 0.007035 -0.003617 745376.000000 1 0 0
4.268527 7.286688 -16.416218 18.460996 1.040885 2.666473 0.023485 -0.006699 -56987.000000 1 0 0
-0.228173 5.095088 -13.462418 14.396134 -1.526043 2.779454 0.013141 -0.007028 2645160.000000 1 0 0
8.826527 4.391188 -16.610418 19.315696 0.461645 2.605956 0.010343 -0.002799 -1305630.000000 1 0 0
5.417427 0.344388 -14.488918 15.472423 0.063485 2.783123 0.004638 0.001481 -10230.800000 1 0 0
6.263327 7.998388 -11.650118 15.457320 0.906462 2.424464 0.011509 -0.004817 742953.000000 1 0 0
2.753927 -8.330612 -15.003918 17.381046 -1.251527 2.612439 0.004556 -0.000900 515189.000000 1 0 0
4.116827 11.504488 -13.799218 18.431493 1.227150 2.416859 0.028189 -0.018352 -1943980.000000 1 0 0
0.738427 -4.482112 -13.758418 14.488916 -1.407513 2.822697 0.010711 -0.004634 1591480.000000 1 0 0
8.598127 -0.032312 -11.684418 14.507049 -0.003758 2.507198 -0.004510 0.002181 -32234.500000 1 0 0
