16.1 0.017036037519574165 0.006957377772778273 7154.26513671875 0.019017666578292847 0.02436618134379387 0.01125163584947586 0.007042565383017063 0.006733329501003027 0.006889909040182829 136338528.0 42836236.0 134524912.0
12.7 0.014443900436162949 0.008218756876885891 7546.37646484375 0.01829681359231472 0.01754712127149105 0.01110683660954237 0.009753107093274593 0.006442127283662558 0.007177291437983513 90704712.0 51129820.0 129167008.0
4.5 0.01724563166499138 0.004898380488157272 19270.859375 0.01842118427157402 0.018163396045565605 0.007265504449605942 0.0048749796114861965 0.0043741739355027676 0.0056226239539682865 599715328.0 28613708.0 60738980.0
7.6 0.01484039705246687 0.005223801825195551 17231.791015625 0.015527434647083282 0.02327731065452099 0.01199404988437891 0.005040073301643133 0.0058298069052398205 0.006258707027882338 336300928.0 37394068.0 80765816.0
16.1 0.0008902039262466133 0.0004862016357947141 9130.009765625 0.0020497289951890707 0.0021528108045458794 0.0008855602936819196 0.0008107118192128837 0.0019043657230213284 0.0005335514433681965 50601140.0 19050000.0 64562000.0
12.7 0.0015550329117104411 0.0013108938001096249 7165.15380859375 0.004257828462868929 0.002521412679925561 0.0016529611311852932 0.0019517040345817804 0.0013384807389229536 0.0006723572150804102 29257012.0 21186536.0 46389892.0
4.5 0.001806790241971612 0.0014178685378283262 3317.87841796875 0.002305442001670599 0.0022128766868263483 0.0012426715111359954 0.0016456958837807178 0.0009625665843486786 0.0006289731245487928 83931728.0 18992840.0 41580900.0
7.6 0.0013861830811947584 0.0009891788940876722 4641.33984375 0.0012106772046536207 0.008283835835754871 0.0012568130623549223 0.0014318421017378569 0.0021932267118245363 0.000565233058296144 79850792.0 16250950.0 70574696.0
16.1 0.0019054850563406944 0.0005730027332901955 6627.53173828125 0.003118921769782901 0.0017346006352454424 0.0008195340051315725 0.0010315522085875273 0.001249594264663756 0.000501717091538012 48947952.0 18528184.0 38698912.0
12.7 0.002378922188654542 0.0011640918673947453 6776.03955078125 0.0051413001492619514 0.0032118866220116615 0.0011113492073491216 0.001848956337198615 0.0011595672694966197 0.0005640068557113409 29624372.0 20433470.0 38522272.0
4.5 0.0004926341935060918 0.0015378334792330861 3445.774658203125 0.00061435392126441 0.002738334471359849 0.0017365972744300961 0.001712375320494175 0.0009926218772307038 0.0007221470586955547 90648736.0 18511452.0 36330224.0
7.6 0.000806738156825304 0.0012682618107646704 4561.2841796875 0.0016661202535033226 0.00598376989364624 0.0007014452130533755 0.0017180995782837272 0.0015319596277549863 0.0005971601931378245 67289808.0 16095875.0 44740236.0
16.1 0.002311169169843197 0.0005338296759873629 6599.73193359375 0.0036604066845029593 0.001823466969653964 0.0008362060762010515 0.0009744997951202095 0.0013805043417960405 0.000493741943500936 48517468.0 18534312.0 39290508.0
12.7 0.0027372518088668585 0.0012516991700977087 6776.04541015625 0.005672348663210869 0.0035489096771925688 0.001019671792164445 0.0019628447480499744 0.001303525292314589 0.000580742082092911 29584634.0 20458960.0 38604604.0
4.5 0.0005108340992592275 0.0014360356144607067 3304.933837890625 0.0005663868505507708 0.0029033117461949587 0.0017807489493861794 0.0016075787134468555 0.0009898316347971559 0.0006927256472408772 86693456.0 18382800.0 36578464.0
7.6 0.0011197490384802222 0.0011789014097303152 4577.216796875 0.002086590277031064 0.005763502791523933 0.0006752030458301306 0.0016233569476753473 0.0016063959337770939 0.0005567174521274865 68436432.0 16113443.0 45815092.0
16.1 0.002366564469411969 0.0005355745670385659 6610.12255859375 0.003730104537680745 0.0018419671105220914 0.0008449791348539293 0.0009805894223973155 0.0013714961241930723 0.0004938154015690088 48462512.0 18571724.0 39527008.0
12.7 0.0027856407687067986 0.001252784626558423 6778.9912109375 0.005750489421188831 0.003574209287762642 0.001006744452752173 0.0019634992349892855 0.0013095256872475147 0.0005803254316560924 29593128.0 20420508.0 38637680.0
4.5 0.0005368797574192286 0.0014526217710226774 3314.7216796875 0.0005651381798088551 0.002930385060608387 0.0018009862396866083 0.001624695840291679 0.0009941923199221492 0.0006940200109966099 86858168.0 18398352.0 36614800.0
7.6 0.0011826737318187952 0.0011840608203783631 4569.6591796875 0.0021641713101416826 0.005738259758800268 0.0006672883755527437 0.001630648854188621 0.0016059837071225047 0.0005539092235267162 68290648.0 16116669.0 46151788.0
16.1 0.0019054850563406944 0.0005730027332901955 6627.53173828125 0.003118921769782901 0.0017346006352454424 0.0008195340051315725 0.0010315522085875273 0.001249594264663756 0.000501717091538012 48947952.0 18528184.0 38698912.0
12.7 0.002378922188654542 0.0011640918673947453 6776.03955078125 0.0051413001492619514 0.0032118866220116615 0.0011113492073491216 0.001848956337198615 0.0011595672694966197 0.0005640068557113409 29624372.0 20433470.0 38522272.0
4.5 0.0004926341935060918 0.0015378334792330861 3445.774658203125 0.00061435392126441 0.002738334471359849 0.0017365972744300961 0.001712375320494175 0.0009926218772307038 0.0007221470586955547 90648736.0 18511452.0 36330224.0
7.6 0.000806738156825304 0.0012682618107646704 4561.2841796875 0.0016661202535033226 0.00598376989364624 0.0007014452130533755 0.0017180995782837272 0.0015319596277549863 0.0005971601931378245 67289808.0 16095875.0 44740236.0
16.1 0.0019054850563406944 0.0005730027332901955 6627.53173828125 0.003118921769782901 0.0017346006352454424 0.0008195340051315725 0.0010315522085875273 0.001249594264663756 0.000501717091538012 48947952.0 18528184.0 38698912.0
12.7 0.002378922188654542 0.0011640918673947453 6776.03955078125 0.0051413001492619514 0.0032118866220116615 0.0011113492073491216 0.001848956337198615 0.0011595672694966197 0.0005640068557113409 29624372.0 20433470.0 38522272.0
4.5 0.0004926341935060918 0.0015378334792330861 3445.774658203125 0.00061435392126441 0.002738334471359849 0.0017365972744300961 0.001712375320494175 0.0009926218772307038 0.0007221470586955547 90648736.0 18511452.0 36330224.0
7.6 0.000806738156825304 0.0012682618107646704 4561.2841796875 0.0016661202535033226 0.00598376989364624 0.0007014452130533755 0.0017180995782837272 0.0015319596277549863 0.0005971601931378245 67289808.0 16095875.0 44740236.0
16.1 0.0019054850563406944 0.0005730027332901955 6627.53173828125 0.003118921769782901 0.0017346006352454424 0.0008195340051315725 0.0010315522085875273 0.001249594264663756 0.000501717091538012 48947952.0 18528184.0 38698912.0
12.7 0.002378922188654542 0.0011640918673947453 6776.03955078125 0.0051413001492619514 0.0032118866220116615 0.0011113492073491216 0.001848956337198615 0.0011595672694966197 0.0005640068557113409 29624372.0 20433470.0 38522272.0
4.5 0.0004926341935060918 0.0015378334792330861 3445.774658203125 0.00061435392126441 0.002738334471359849 0.0017365972744300961 0.001712375320494175 0.0009926218772307038 0.0007221470586955547 90648736.0 18511452.0 36330224.0
7.6 0.000806738156825304 0.0012682618107646704 4561.2841796875 0.0016661202535033226 0.00598376989364624 0.0007014452130533755 0.0017180995782837272 0.0015319596277549863 0.0005971601931378245 67289808.0 16095875.0 44740236.0
16.1 0.0019054850563406944 0.0005730027332901955 6627.53173828125 0.003118921769782901 0.0017346006352454424 0.0008195340051315725 0.0010315522085875273 0.001249594264663756 0.000501717091538012 48947952.0 18528184.0 38698912.0
12.7 0.002378922188654542 0.0011640918673947453 6776.03955078125 0.0051413001492619514 0.0032118866220116615 0.0011113492073491216 0.001848956337198615 0.0011595672694966197 0.0005640068557113409 29624372.0 20433470.0 38522272.0
4.5 0.0004926341935060918 0.0015378334792330861 3445.774658203125 0.00061435392126441 0.002738334471359849 0.0017365972744300961 0.001712375320494175 0.0009926218772307038 0.0007221470586955547 90648736.0 18511452.0 36330224.0
7.6 0.000806738156825304 0.0012682618107646704 4561.2841796875 0.0016661202535033226 0.00598376989364624 0.0007014452130533755 0.0017180995782837272 0.0015319596277549863 0.0005971601931378245 67289808.0 16095875.0 44740236.0
16.1 0.0019054850563406944 0.0005730027332901955 6627.53173828125 0.003118921769782901 0.0017346006352454424 0.0008195340051315725 0.0010315522085875273 0.001249594264663756 0.000501717091538012 48947952.0 18528184.0 38698912.0
12.7 0.002378922188654542 0.0011640918673947453 6776.03955078125 0.0051413001492619514 0.0032118866220116615 0.0011113492073491216 0.001848956337198615 0.0011595672694966197 0.0005640068557113409 29624372.0 20433470.0 38522272.0
4.5 0.0004926341935060918 0.0015378334792330861 3445.774658203125 0.00061435392126441 0.002738334471359849 0.0017365972744300961 0.001712375320494175 0.0009926218772307038 0.0007221470586955547 90648736.0 18511452.0 36330224.0
7.6 0.000806738156825304 0.0012682618107646704 4561.2841796875 0.0016661202535033226 0.00598376989364624 0.0007014452130533755 0.0017180995782837272 0.0015319596277549863 0.0005971601931378245 67289808.0 16095875.0 44740236.0
16.1 0.0019054850563406944 0.0005730027332901955 6627.53173828125 0.003118921769782901 0.0017346006352454424 0.0008195340051315725 0.0010315522085875273 0.001249594264663756 0.000501717091538012 48947952.0 18528184.0 38698912.0
12.7 0.002378922188654542 0.0011640918673947453 6776.03955078125 0.0051413001492619514 0.0032118866220116615 0.0011113492073491216 0.001848956337198615 0.0011595672694966197 0.0005640068557113409 29624372.0 20433470.0 38522272.0
